"","fold","prediction","actual","file_path","bag","img"
"5484",1,0.682277381,1,"1\img80\img80-xpos20-ypos413-epithelial.bmp",1,"img80"
"5485",1,0.220991939,0,"1\img80\img80-xpos200-ypos246-fibroblast.bmp",1,"img80"
"5486",1,0.327004164,0,"1\img80\img80-xpos200-ypos274-fibroblast.bmp",1,"img80"
"5487",1,0.627859473,1,"1\img80\img80-xpos200-ypos350-epithelial.bmp",1,"img80"
"5488",1,0.357705086,1,"1\img80\img80-xpos200-ypos418-epithelial.bmp",1,"img80"
"5489",1,0.404258609,1,"1\img80\img80-xpos201-ypos312-epithelial.bmp",1,"img80"
"5490",1,0.577126443,1,"1\img80\img80-xpos201-ypos362-epithelial.bmp",1,"img80"
"5491",1,0.592529416,1,"1\img80\img80-xpos201-ypos401-epithelial.bmp",1,"img80"
"5492",1,0.233440042,0,"1\img80\img80-xpos201-ypos462-fibroblast.bmp",1,"img80"
"5493",1,0.354493797,1,"1\img80\img80-xpos203-ypos302-epithelial.bmp",1,"img80"
"5494",1,0.67972517,1,"1\img80\img80-xpos203-ypos388-epithelial.bmp",1,"img80"
"5495",1,0.494844973,1,"1\img80\img80-xpos204-ypos328-epithelial.bmp",1,"img80"
"5496",1,0.684988678,1,"1\img80\img80-xpos204-ypos338-epithelial.bmp",1,"img80"
"5497",1,0.570524931,1,"1\img80\img80-xpos204-ypos373-epithelial.bmp",1,"img80"
"5498",1,0.056487624,0,"1\img80\img80-xpos208-ypos475-fibroblast.bmp",1,"img80"
"5499",1,0.212638691,1,"1\img80\img80-xpos21-ypos306-epithelial.bmp",1,"img80"
"5500",1,0.631061316,1,"1\img80\img80-xpos21-ypos431-epithelial.bmp",1,"img80"
"5501",1,0.075425357,0,"1\img80\img80-xpos210-ypos32-fibroblast.bmp",1,"img80"
"5502",1,0.252365857,1,"1\img80\img80-xpos211-ypos312-epithelial.bmp",1,"img80"
"5503",1,0.392819613,1,"1\img80\img80-xpos212-ypos233-epithelial.bmp",1,"img80"
"5504",1,0.31447196,1,"1\img80\img80-xpos212-ypos243-epithelial.bmp",1,"img80"
"5505",1,0.148427442,0,"1\img80\img80-xpos213-ypos435-inflammatory.bmp",1,"img80"
"5506",1,0.389665067,1,"1\img80\img80-xpos214-ypos383-epithelial.bmp",1,"img80"
"5507",1,0.619832277,1,"1\img80\img80-xpos217-ypos219-epithelial.bmp",1,"img80"
"5508",1,0.277025312,0,"1\img80\img80-xpos217-ypos449-fibroblast.bmp",1,"img80"
"5509",1,0.027005544,0,"1\img80\img80-xpos219-ypos423-inflammatory.bmp",1,"img80"
"5510",1,0.660093069,1,"1\img80\img80-xpos221-ypos232-epithelial.bmp",1,"img80"
"5511",1,0.024699999,0,"1\img80\img80-xpos221-ypos481-fibroblast.bmp",1,"img80"
"5512",1,0.027202209,0,"1\img80\img80-xpos222-ypos277-inflammatory.bmp",1,"img80"
"5513",1,0.561950564,1,"1\img80\img80-xpos223-ypos132-epithelial.bmp",1,"img80"
"5514",1,0.663074672,1,"1\img80\img80-xpos223-ypos195-epithelial.bmp",1,"img80"
"5515",1,0.140965149,0,"1\img80\img80-xpos223-ypos377-fibroblast.bmp",1,"img80"
"5516",1,0.517137051,1,"1\img80\img80-xpos224-ypos111-epithelial.bmp",1,"img80"
"5517",1,0.611097336,1,"1\img80\img80-xpos224-ypos120-epithelial.bmp",1,"img80"
"5518",1,0.62009567,1,"1\img80\img80-xpos224-ypos148-epithelial.bmp",1,"img80"
"5519",1,0.576441228,1,"1\img80\img80-xpos227-ypos173-epithelial.bmp",1,"img80"
"5520",1,0.604708552,1,"1\img80\img80-xpos227-ypos63-epithelial.bmp",1,"img80"
"5521",1,0.636449635,1,"1\img80\img80-xpos228-ypos90-epithelial.bmp",1,"img80"
"5522",1,0.565802336,1,"1\img80\img80-xpos229-ypos164-epithelial.bmp",1,"img80"
"5523",1,0.040254362,0,"1\img80\img80-xpos229-ypos263-fibroblast.bmp",1,"img80"
"5524",1,0.587055683,1,"1\img80\img80-xpos230-ypos205-epithelial.bmp",1,"img80"
"5525",1,0.011233492,0,"1\img80\img80-xpos230-ypos354-inflammatory.bmp",1,"img80"
"5526",1,0.733744681,1,"1\img80\img80-xpos231-ypos220-epithelial.bmp",1,"img80"
"5527",1,0.055510253,0,"1\img80\img80-xpos231-ypos299-fibroblast.bmp",1,"img80"
"5528",1,0.174249128,0,"1\img80\img80-xpos231-ypos403-fibroblast.bmp",1,"img80"
"5529",1,0.019102143,0,"1\img80\img80-xpos232-ypos284-inflammatory.bmp",1,"img80"
"5530",1,0.729046702,1,"1\img80\img80-xpos232-ypos50-epithelial.bmp",1,"img80"
"5531",1,0.3574076,1,"1\img80\img80-xpos233-ypos112-epithelial.bmp",1,"img80"
"5532",1,0.6460796,1,"1\img80\img80-xpos233-ypos79-epithelial.bmp",1,"img80"
"5533",1,0.468772352,1,"1\img80\img80-xpos235-ypos193-epithelial.bmp",1,"img80"
"5534",1,0.663426638,1,"1\img80\img80-xpos235-ypos239-epithelial.bmp",1,"img80"
"5535",1,0.045955755,0,"1\img80\img80-xpos235-ypos375-inflammatory.bmp",1,"img80"
"5536",1,0.382208288,1,"1\img80\img80-xpos235-ypos99-epithelial.bmp",1,"img80"
"5537",1,0.030925279,0,"1\img80\img80-xpos236-ypos423-inflammatory.bmp",1,"img80"
"5538",1,0.754245043,1,"1\img80\img80-xpos236-ypos61-epithelial.bmp",1,"img80"
"5539",1,0.36512509,1,"1\img80\img80-xpos237-ypos129-epithelial.bmp",1,"img80"
"5540",1,0.042192318,0,"1\img80\img80-xpos237-ypos322-inflammatory.bmp",1,"img80"
"5541",1,0.028715283,0,"1\img80\img80-xpos239-ypos485-fibroblast.bmp",1,"img80"
"5542",1,0.019326139,0,"1\img80\img80-xpos240-ypos315-inflammatory.bmp",1,"img80"
"5543",1,0.383848518,1,"1\img80\img80-xpos241-ypos13-epithelial.bmp",1,"img80"
"5544",1,0.74834317,1,"1\img80\img80-xpos241-ypos32-epithelial.bmp",1,"img80"
"5545",1,0.140976846,0,"1\img80\img80-xpos241-ypos401-fibroblast.bmp",1,"img80"
"5546",1,0.39642334,1,"1\img80\img80-xpos243-ypos212-epithelial.bmp",1,"img80"
"5547",1,0.060776968,0,"1\img80\img80-xpos243-ypos287-inflammatory.bmp",1,"img80"
"5548",1,0.737912893,1,"1\img80\img80-xpos244-ypos51-epithelial.bmp",1,"img80"
"5549",1,0.028581185,0,"1\img80\img80-xpos245-ypos305-inflammatory.bmp",1,"img80"
"5550",1,0.646351278,1,"1\img80\img80-xpos247-ypos38-epithelial.bmp",1,"img80"
"5551",1,0.413457274,0,"1\img80\img80-xpos247-ypos386-fibroblast.bmp",1,"img80"
"5552",1,0.070539244,0,"1\img80\img80-xpos247-ypos460-fibroblast.bmp",1,"img80"
"5553",1,0.683689892,1,"1\img80\img80-xpos247-ypos70-epithelial.bmp",1,"img80"
"5554",1,0.30178684,1,"1\img80\img80-xpos247-ypos91-epithelial.bmp",1,"img80"
"5555",1,0.099791683,1,"1\img80\img80-xpos248-ypos184-epithelial.bmp",1,"img80"
"5556",1,0.053059824,1,"1\img80\img80-xpos249-ypos134-epithelial.bmp",1,"img80"
"5557",1,0.595889926,1,"1\img80\img80-xpos249-ypos225-epithelial.bmp",1,"img80"
"5558",1,0.258430004,0,"1\img80\img80-xpos249-ypos271-fibroblast.bmp",1,"img80"
"5559",1,0.04344127,0,"1\img80\img80-xpos25-ypos358-inflammatory.bmp",1,"img80"
"5560",1,0.520556271,1,"1\img80\img80-xpos250-ypos239-epithelial.bmp",1,"img80"
"5561",1,0.602305174,1,"1\img80\img80-xpos251-ypos26-epithelial.bmp",1,"img80"
"5562",1,0.346849501,1,"1\img80\img80-xpos251-ypos79-epithelial.bmp",1,"img80"
"5563",1,0.484062195,1,"1\img80\img80-xpos252-ypos49-epithelial.bmp",1,"img80"
"5564",1,0.372001082,1,"1\img80\img80-xpos255-ypos61-epithelial.bmp",1,"img80"
"5565",1,0.094654813,0,"1\img80\img80-xpos256-ypos326-inflammatory.bmp",1,"img80"
"5566",1,0.062563032,0,"1\img80\img80-xpos259-ypos410-fibroblast.bmp",1,"img80"
"5567",1,0.509975851,1,"1\img80\img80-xpos260-ypos14-epithelial.bmp",1,"img80"
"5568",1,0.703898549,1,"1\img80\img80-xpos260-ypos228-epithelial.bmp",1,"img80"
"5569",1,0.056329269,0,"1\img80\img80-xpos260-ypos309-inflammatory.bmp",1,"img80"
"5570",1,0.040819671,0,"1\img80\img80-xpos263-ypos267-fibroblast.bmp",1,"img80"
"5571",1,0.167706296,0,"1\img80\img80-xpos263-ypos340-others.bmp",1,"img80"
"5572",1,0.4286955,0,"1\img80\img80-xpos265-ypos381-fibroblast.bmp",1,"img80"
"5573",1,0.006499326,0,"1\img80\img80-xpos267-ypos288-fibroblast.bmp",1,"img80"
"5574",1,0.16270633,1,"1\img80\img80-xpos268-ypos444-epithelial.bmp",1,"img80"
"5575",1,0.35833475,1,"1\img80\img80-xpos268-ypos484-epithelial.bmp",1,"img80"
"5576",1,0.718678296,1,"1\img80\img80-xpos27-ypos447-epithelial.bmp",1,"img80"
"5577",1,0.413007557,1,"1\img80\img80-xpos270-ypos236-epithelial.bmp",1,"img80"
"5578",1,0.343435466,0,"1\img80\img80-xpos270-ypos390-fibroblast.bmp",1,"img80"
"5579",1,0.648171544,1,"1\img80\img80-xpos271-ypos226-epithelial.bmp",1,"img80"
"5580",1,0.024581473,0,"1\img80\img80-xpos271-ypos319-inflammatory.bmp",1,"img80"
"5581",1,0.601066709,1,"1\img80\img80-xpos273-ypos212-epithelial.bmp",1,"img80"
"5582",1,0.382430404,1,"1\img80\img80-xpos273-ypos423-epithelial.bmp",1,"img80"
"5583",1,0.360820711,1,"1\img80\img80-xpos273-ypos465-epithelial.bmp",1,"img80"
"5584",1,0.010641627,0,"1\img80\img80-xpos274-ypos155-inflammatory.bmp",1,"img80"
"5585",1,0.19200094,0,"1\img80\img80-xpos275-ypos305-fibroblast.bmp",1,"img80"
"5586",1,0.098179653,0,"1\img80\img80-xpos276-ypos341-fibroblast.bmp",1,"img80"
"5587",1,0.114929996,0,"1\img80\img80-xpos277-ypos361-fibroblast.bmp",1,"img80"
"5588",1,0.55985266,1,"1\img80\img80-xpos277-ypos475-epithelial.bmp",1,"img80"
"5589",1,0.033606924,0,"1\img80\img80-xpos279-ypos164-others.bmp",1,"img80"
"5590",1,0.19605048,1,"1\img80\img80-xpos279-ypos449-epithelial.bmp",1,"img80"
"5591",1,0.177002385,0,"1\img80\img80-xpos28-ypos324-fibroblast.bmp",1,"img80"
"5592",1,0.650859416,1,"1\img80\img80-xpos281-ypos221-epithelial.bmp",1,"img80"
"5593",1,0.49771595,1,"1\img80\img80-xpos281-ypos435-epithelial.bmp",1,"img80"
"5594",1,0.573866725,1,"1\img80\img80-xpos281-ypos483-epithelial.bmp",1,"img80"
"5595",1,0.304377735,1,"1\img80\img80-xpos283-ypos406-epithelial.bmp",1,"img80"
"5596",1,0.447000206,1,"1\img80\img80-xpos283-ypos420-epithelial.bmp",1,"img80"
"5597",1,0.024994591,0,"1\img80\img80-xpos284-ypos299-inflammatory.bmp",1,"img80"
"5598",1,0.057365421,0,"1\img80\img80-xpos285-ypos331-inflammatory.bmp",1,"img80"
"5599",1,0.114054546,0,"1\img80\img80-xpos285-ypos392-fibroblast.bmp",1,"img80"
"5600",1,0.481222838,1,"1\img80\img80-xpos289-ypos209-epithelial.bmp",1,"img80"
"5601",1,0.021295544,0,"1\img80\img80-xpos289-ypos265-fibroblast.bmp",1,"img80"
"5602",1,0.061789326,0,"1\img80\img80-xpos289-ypos352-fibroblast.bmp",1,"img80"
"5603",1,0.789502382,1,"1\img80\img80-xpos29-ypos22-epithelial.bmp",1,"img80"
"5604",1,0.457657516,1,"1\img80\img80-xpos29-ypos420-epithelial.bmp",1,"img80"
"5605",1,0.008933715,0,"1\img80\img80-xpos290-ypos249-fibroblast.bmp",1,"img80"
"5606",1,0.320919424,1,"1\img80\img80-xpos291-ypos471-epithelial.bmp",1,"img80"
"5607",1,0.166010857,0,"1\img80\img80-xpos292-ypos376-fibroblast.bmp",1,"img80"
"5608",1,0.232476696,1,"1\img80\img80-xpos292-ypos462-epithelial.bmp",1,"img80"
"5609",1,0.088367067,0,"1\img80\img80-xpos294-ypos316-others.bmp",1,"img80"
"5610",1,0.05178459,0,"1\img80\img80-xpos298-ypos274-inflammatory.bmp",1,"img80"
"5611",1,0.048358228,0,"1\img80\img80-xpos299-ypos30-others.bmp",1,"img80"
"5612",1,0.650613844,1,"1\img80\img80-xpos30-ypos438-epithelial.bmp",1,"img80"
"5613",1,0.696423948,1,"1\img80\img80-xpos30-ypos458-epithelial.bmp",1,"img80"
"5614",1,0.151207671,1,"1\img80\img80-xpos300-ypos393-epithelial.bmp",1,"img80"
"5615",1,0.469578266,1,"1\img80\img80-xpos301-ypos203-epithelial.bmp",1,"img80"
"5616",1,0.009035334,0,"1\img80\img80-xpos301-ypos256-inflammatory.bmp",1,"img80"
"5617",1,0.068161391,1,"1\img80\img80-xpos303-ypos19-epithelial.bmp",1,"img80"
"5618",1,0.041087244,0,"1\img80\img80-xpos303-ypos345-inflammatory.bmp",1,"img80"
"5619",1,0.345242053,1,"1\img80\img80-xpos305-ypos361-epithelial.bmp",1,"img80"
"5620",1,0.025575735,0,"1\img80\img80-xpos307-ypos268-inflammatory.bmp",1,"img80"
"5621",1,0.489770114,1,"1\img80\img80-xpos307-ypos378-epithelial.bmp",1,"img80"
"5622",1,0.244953245,0,"1\img80\img80-xpos308-ypos286-inflammatory.bmp",1,"img80"
"5623",1,0.262712598,1,"1\img80\img80-xpos312-ypos350-epithelial.bmp",1,"img80"
"5624",1,0.263069183,1,"1\img80\img80-xpos312-ypos386-epithelial.bmp",1,"img80"
"5625",1,0.423985958,1,"1\img80\img80-xpos313-ypos369-epithelial.bmp",1,"img80"
"5626",1,0.399429917,1,"1\img80\img80-xpos315-ypos204-epithelial.bmp",1,"img80"
"5627",1,0.451080084,1,"1\img80\img80-xpos319-ypos191-epithelial.bmp",1,"img80"
"5628",1,0.092322253,0,"1\img80\img80-xpos319-ypos250-fibroblast.bmp",1,"img80"
"5629",1,0.582908988,1,"1\img80\img80-xpos319-ypos357-epithelial.bmp",1,"img80"
"5630",1,0.336864084,1,"1\img80\img80-xpos32-ypos306-epithelial.bmp",1,"img80"
"5631",1,0.504179657,0,"1\img80\img80-xpos321-ypos303-fibroblast.bmp",1,"img80"
"5632",1,0.537548006,0,"1\img80\img80-xpos322-ypos313-fibroblast.bmp",1,"img80"
"5633",1,0.211622387,0,"1\img80\img80-xpos326-ypos285-fibroblast.bmp",1,"img80"
"5634",1,0.592231035,1,"1\img80\img80-xpos327-ypos185-epithelial.bmp",1,"img80"
"5635",1,0.051686432,0,"1\img80\img80-xpos328-ypos240-fibroblast.bmp",1,"img80"
"5636",1,0.069430493,0,"1\img80\img80-xpos33-ypos343-fibroblast.bmp",1,"img80"
"5637",1,0.138909727,0,"1\img80\img80-xpos330-ypos214-fibroblast.bmp",1,"img80"
"5638",1,0.195786238,0,"1\img80\img80-xpos333-ypos274-fibroblast.bmp",1,"img80"
"5639",1,0.567183375,1,"1\img80\img80-xpos334-ypos181-epithelial.bmp",1,"img80"
"5640",1,0.315395594,1,"1\img80\img80-xpos334-ypos348-epithelial.bmp",1,"img80"
"5641",1,0.137955308,0,"1\img80\img80-xpos335-ypos222-fibroblast.bmp",1,"img80"
"5642",1,0.350326717,0,"1\img80\img80-xpos335-ypos250-fibroblast.bmp",1,"img80"
"5643",1,0.223281443,1,"1\img80\img80-xpos335-ypos483-epithelial.bmp",1,"img80"
"5644",1,0.473006964,1,"1\img80\img80-xpos336-ypos356-epithelial.bmp",1,"img80"
"5645",1,0.629850924,1,"1\img80\img80-xpos339-ypos171-epithelial.bmp",1,"img80"
"5646",1,0.646588385,1,"1\img80\img80-xpos34-ypos471-epithelial.bmp",1,"img80"
"5647",1,0.020020986,0,"1\img80\img80-xpos340-ypos232-inflammatory.bmp",1,"img80"
"5648",1,0.105610073,1,"1\img80\img80-xpos340-ypos374-epithelial.bmp",1,"img80"
"5649",1,0.388688207,1,"1\img80\img80-xpos345-ypos160-epithelial.bmp",1,"img80"
"5650",1,0.49088195,1,"1\img80\img80-xpos345-ypos335-epithelial.bmp",1,"img80"
"5651",1,0.319089085,1,"1\img80\img80-xpos346-ypos181-epithelial.bmp",1,"img80"
"5652",1,0.402219057,0,"1\img80\img80-xpos346-ypos253-fibroblast.bmp",1,"img80"
"5653",1,0.413806915,1,"1\img80\img80-xpos347-ypos348-epithelial.bmp",1,"img80"
"5654",1,0.129593313,0,"1\img80\img80-xpos349-ypos284-fibroblast.bmp",1,"img80"
"5655",1,0.29741326,0,"1\img80\img80-xpos35-ypos382-fibroblast.bmp",1,"img80"
"5656",1,0.130964741,0,"1\img80\img80-xpos351-ypos213-fibroblast.bmp",1,"img80"
"5657",1,0.147111267,0,"1\img80\img80-xpos351-ypos269-fibroblast.bmp",1,"img80"
"5658",1,0.571307242,1,"1\img80\img80-xpos351-ypos328-epithelial.bmp",1,"img80"
"5659",1,0.673253775,1,"1\img80\img80-xpos353-ypos311-epithelial.bmp",1,"img80"
"5660",1,0.144247234,1,"1\img80\img80-xpos353-ypos363-epithelial.bmp",1,"img80"
"5661",1,0.463730574,1,"1\img80\img80-xpos358-ypos171-epithelial.bmp",1,"img80"
"5662",1,0.69969219,1,"1\img80\img80-xpos358-ypos324-epithelial.bmp",1,"img80"
"5663",1,0.446482331,1,"1\img80\img80-xpos359-ypos161-epithelial.bmp",1,"img80"
"5664",1,0.183789313,1,"1\img80\img80-xpos363-ypos482-epithelial.bmp",1,"img80"
"5665",1,0.17484118,1,"1\img80\img80-xpos364-ypos288-epithelial.bmp",1,"img80"
"5666",1,0.254733682,0,"1\img80\img80-xpos365-ypos206-fibroblast.bmp",1,"img80"
"5667",1,0.2200533,0,"1\img80\img80-xpos366-ypos196-fibroblast.bmp",1,"img80"
"5668",1,0.43551746,1,"1\img80\img80-xpos369-ypos157-epithelial.bmp",1,"img80"
"5669",1,0.41940248,1,"1\img80\img80-xpos369-ypos297-epithelial.bmp",1,"img80"
"5670",1,0.579748988,1,"1\img80\img80-xpos37-ypos296-epithelial.bmp",1,"img80"
"5671",1,0.524362803,1,"1\img80\img80-xpos37-ypos483-epithelial.bmp",1,"img80"
"5672",1,0.331096768,1,"1\img80\img80-xpos371-ypos268-epithelial.bmp",1,"img80"
"5673",1,0.50764066,1,"1\img80\img80-xpos373-ypos314-epithelial.bmp",1,"img80"
"5674",1,0.03202663,0,"1\img80\img80-xpos374-ypos231-inflammatory.bmp",1,"img80"
"5675",1,0.180295259,1,"1\img80\img80-xpos374-ypos471-epithelial.bmp",1,"img80"
"5676",1,0.170859575,1,"1\img80\img80-xpos375-ypos302-epithelial.bmp",1,"img80"
"5677",1,0.06576667,1,"1\img80\img80-xpos376-ypos278-epithelial.bmp",1,"img80"
"5678",1,0.07301192,0,"1\img80\img80-xpos377-ypos189-fibroblast.bmp",1,"img80"
"5679",1,0.55242306,1,"1\img80\img80-xpos378-ypos152-epithelial.bmp",1,"img80"
"5680",1,0.210991532,0,"1\img80\img80-xpos379-ypos201-inflammatory.bmp",1,"img80"
"5681",1,0.020764381,0,"1\img80\img80-xpos379-ypos65-inflammatory.bmp",1,"img80"
"5682",1,0.086559467,0,"1\img80\img80-xpos387-ypos198-fibroblast.bmp",1,"img80"
"5683",1,0.144032165,1,"1\img80\img80-xpos389-ypos149-epithelial.bmp",1,"img80"
"5684",1,0.779319465,1,"1\img80\img80-xpos39-ypos26-epithelial.bmp",1,"img80"
"5685",1,0.282551795,0,"1\img80\img80-xpos39-ypos319-fibroblast.bmp",1,"img80"
"5686",1,0.648345113,1,"1\img80\img80-xpos391-ypos473-epithelial.bmp",1,"img80"
"5687",1,0.153285027,0,"1\img80\img80-xpos392-ypos172-fibroblast.bmp",1,"img80"
"5688",1,0.34453249,1,"1\img80\img80-xpos394-ypos134-epithelial.bmp",1,"img80"
"5689",1,0.053776089,0,"1\img80\img80-xpos394-ypos216-fibroblast.bmp",1,"img80"
"5690",1,0.119033784,1,"1\img80\img80-xpos394-ypos77-epithelial.bmp",1,"img80"
"5691",1,0.039174557,0,"1\img80\img80-xpos396-ypos234-fibroblast.bmp",1,"img80"
"5692",1,0.665934265,1,"1\img80\img80-xpos396-ypos465-epithelial.bmp",1,"img80"
"5693",1,0.025135566,0,"1\img80\img80-xpos398-ypos184-inflammatory.bmp",1,"img80"
"5694",1,0.136082903,0,"1\img80\img80-xpos402-ypos171-inflammatory.bmp",1,"img80"
"5695",1,0.616568744,1,"1\img80\img80-xpos405-ypos122-epithelial.bmp",1,"img80"
"5696",1,0.113806598,0,"1\img80\img80-xpos405-ypos206-fibroblast.bmp",1,"img80"
"5697",1,0.493106872,1,"1\img80\img80-xpos409-ypos462-epithelial.bmp",1,"img80"
"5698",1,0.146357775,0,"1\img80\img80-xpos41-ypos334-inflammatory.bmp",1,"img80"
"5699",1,0.04159053,0,"1\img80\img80-xpos41-ypos359-fibroblast.bmp",1,"img80"
"5700",1,0.624227762,1,"1\img80\img80-xpos410-ypos111-epithelial.bmp",1,"img80"
"5701",1,0.205142409,0,"1\img80\img80-xpos410-ypos184-fibroblast.bmp",1,"img80"
"5702",1,0.276553929,1,"1\img80\img80-xpos413-ypos277-epithelial.bmp",1,"img80"
"5703",1,0.351174533,1,"1\img80\img80-xpos414-ypos51-epithelial.bmp",1,"img80"
"5704",1,0.029384229,0,"1\img80\img80-xpos417-ypos156-fibroblast.bmp",1,"img80"
"5705",1,0.101336412,0,"1\img80\img80-xpos418-ypos233-fibroblast.bmp",1,"img80"
"5706",1,0.208918512,1,"1\img80\img80-xpos418-ypos453-epithelial.bmp",1,"img80"
"5707",1,0.354952604,1,"1\img80\img80-xpos420-ypos109-epithelial.bmp",1,"img80"
"5708",1,0.14146015,0,"1\img80\img80-xpos420-ypos210-fibroblast.bmp",1,"img80"
"5709",1,0.414921463,1,"1\img80\img80-xpos420-ypos75-epithelial.bmp",1,"img80"
"5710",1,0.550333858,1,"1\img80\img80-xpos420-ypos92-epithelial.bmp",1,"img80"
"5711",1,0.257768601,0,"1\img80\img80-xpos422-ypos187-inflammatory.bmp",1,"img80"
"5712",1,0.3661066,1,"1\img80\img80-xpos422-ypos261-epithelial.bmp",1,"img80"
"5713",1,0.029702581,1,"1\img80\img80-xpos422-ypos318-epithelial.bmp",1,"img80"
"5714",1,0.126046926,0,"1\img80\img80-xpos423-ypos163-fibroblast.bmp",1,"img80"
"5715",1,0.717586398,1,"1\img80\img80-xpos423-ypos41-epithelial.bmp",1,"img80"
"5716",1,0.736228406,1,"1\img80\img80-xpos425-ypos17-epithelial.bmp",1,"img80"
"5717",1,0.734968662,1,"1\img80\img80-xpos428-ypos32-epithelial.bmp",1,"img80"
"5718",1,0.117645688,1,"1\img80\img80-xpos428-ypos330-epithelial.bmp",1,"img80"
"5719",1,0.544218779,1,"1\img80\img80-xpos429-ypos75-epithelial.bmp",1,"img80"
"5720",1,0.334104955,1,"1\img80\img80-xpos429-ypos84-epithelial.bmp",1,"img80"
"5721",1,0.041624751,0,"1\img80\img80-xpos430-ypos138-fibroblast.bmp",1,"img80"
"5722",1,0.612655342,1,"1\img80\img80-xpos430-ypos281-epithelial.bmp",1,"img80"
"5723",1,0.220983505,1,"1\img80\img80-xpos430-ypos340-epithelial.bmp",1,"img80"
"5724",1,0.693369746,1,"1\img80\img80-xpos431-ypos51-epithelial.bmp",1,"img80"
"5725",1,0.116202496,0,"1\img80\img80-xpos432-ypos177-inflammatory.bmp",1,"img80"
"5726",1,0.71160686,1,"1\img80\img80-xpos434-ypos269-epithelial.bmp",1,"img80"
"5727",1,0.572543204,1,"1\img80\img80-xpos435-ypos249-epithelial.bmp",1,"img80"
"5728",1,0.661352873,1,"1\img80\img80-xpos435-ypos41-epithelial.bmp",1,"img80"
"5729",1,0.527144492,1,"1\img80\img80-xpos439-ypos59-epithelial.bmp",1,"img80"
"5730",1,0.26958701,0,"1\img80\img80-xpos44-ypos326-fibroblast.bmp",1,"img80"
"5731",1,0.120263442,0,"1\img80\img80-xpos440-ypos163-inflammatory.bmp",1,"img80"
"5732",1,0.024625156,0,"1\img80\img80-xpos440-ypos369-inflammatory.bmp",1,"img80"
"5733",1,0.723529279,1,"1\img80\img80-xpos441-ypos269-epithelial.bmp",1,"img80"
"5734",1,0.324805975,0,"1\img80\img80-xpos443-ypos191-inflammatory.bmp",1,"img80"
"5735",1,0.014467434,0,"1\img80\img80-xpos444-ypos120-inflammatory.bmp",1,"img80"
"5736",1,0.360767871,1,"1\img80\img80-xpos445-ypos13-epithelial.bmp",1,"img80"
"5737",1,0.211644217,1,"1\img80\img80-xpos445-ypos236-epithelial.bmp",1,"img80"
"5738",1,0.45324707,1,"1\img80\img80-xpos445-ypos288-epithelial.bmp",1,"img80"
"5739",1,0.217551947,0,"1\img80\img80-xpos447-ypos203-inflammatory.bmp",1,"img80"
"5740",1,0.311699003,1,"1\img80\img80-xpos447-ypos26-epithelial.bmp",1,"img80"
"5741",1,0.120783493,0,"1\img80\img80-xpos448-ypos152-inflammatory.bmp",1,"img80"
"5742",1,0.213447377,0,"1\img80\img80-xpos448-ypos167-inflammatory.bmp",1,"img80"
"5743",1,0.013594114,0,"1\img80\img80-xpos448-ypos486-inflammatory.bmp",1,"img80"
"5744",1,0.296074271,1,"1\img80\img80-xpos449-ypos43-epithelial.bmp",1,"img80"
"5745",1,0.577147603,1,"1\img80\img80-xpos449-ypos439-epithelial.bmp",1,"img80"
"5746",1,0.414839864,1,"1\img80\img80-xpos449-ypos451-epithelial.bmp",1,"img80"
"5747",1,0.527210593,1,"1\img80\img80-xpos45-ypos300-epithelial.bmp",1,"img80"
"5748",1,0.024457965,0,"1\img80\img80-xpos451-ypos110-inflammatory.bmp",1,"img80"
"5749",1,0.413120359,1,"1\img80\img80-xpos451-ypos249-epithelial.bmp",1,"img80"
"5750",1,0.025726408,0,"1\img80\img80-xpos452-ypos139-inflammatory.bmp",1,"img80"
"5751",1,0.398596257,0,"1\img80\img80-xpos452-ypos220-fibroblast.bmp",1,"img80"
"5752",1,0.491378367,1,"1\img80\img80-xpos454-ypos426-epithelial.bmp",1,"img80"
"5753",1,0.02645704,0,"1\img80\img80-xpos455-ypos78-fibroblast.bmp",1,"img80"
"5754",1,0.280555815,0,"1\img80\img80-xpos457-ypos179-fibroblast.bmp",1,"img80"
"5755",1,0.583497763,1,"1\img80\img80-xpos458-ypos280-epithelial.bmp",1,"img80"
"5756",1,0.190773785,1,"1\img80\img80-xpos458-ypos292-epithelial.bmp",1,"img80"
"5757",1,0.045601174,0,"1\img80\img80-xpos458-ypos88-fibroblast.bmp",1,"img80"
"5758",1,0.08454483,0,"1\img80\img80-xpos460-ypos480-fibroblast.bmp",1,"img80"
"5759",1,0.08751709,0,"1\img80\img80-xpos461-ypos116-inflammatory.bmp",1,"img80"
"5760",1,0.196433142,1,"1\img80\img80-xpos462-ypos445-epithelial.bmp",1,"img80"
"5761",1,0.05783296,0,"1\img80\img80-xpos462-ypos50-fibroblast.bmp",1,"img80"
"5762",1,0.138721883,0,"1\img80\img80-xpos463-ypos155-fibroblast.bmp",1,"img80"
"5763",1,0.184972152,0,"1\img80\img80-xpos463-ypos201-inflammatory.bmp",1,"img80"
"5764",1,0.146174282,0,"1\img80\img80-xpos464-ypos95-fibroblast.bmp",1,"img80"
"5765",1,0.181441322,0,"1\img80\img80-xpos465-ypos166-fibroblast.bmp",1,"img80"
"5766",1,0.12999706,0,"1\img80\img80-xpos465-ypos187-inflammatory.bmp",1,"img80"
